ref	pos	count	mean	std	min	25%	50%	75%	max
NC_045512.2	25429	44369.0	14282.986229123939	29840.534961673813	0.0	910.0	3491.0	16033.0	954233.0
NC_045512.2	25430	44369.0	14456.517726340462	30270.230912619376	0.0	907.0	3492.0	16177.0	970371.0
NC_045512.2	25431	44369.0	14571.359688070499	30553.262409668627	0.0	913.0	3509.0	16234.0	980971.0
NC_045512.2	25432	44369.0	14823.200162275463	31078.51382274958	0.0	930.0	3572.0	16436.0	1006789.0
NC_045512.2	25433	44369.0	14906.12945975794	31273.18692207345	0.0	941.0	3600.0	16484.0	1011687.0
NC_045512.2	25434	44369.0	15092.454506524826	31729.127579073895	0.0	951.0	3622.0	16655.0	1024232.0
NC_045512.2	25435	44369.0	15340.735468457708	32337.944175980854	0.0	966.0	3662.0	16868.0	1045852.0
NC_045512.2	25436	44369.0	15471.789537740315	32676.973812758402	0.0	970.0	3680.0	16934.0	1056866.0
NC_045512.2	25437	44369.0	15388.132119272464	32656.57255439186	0.0	964.0	3638.0	16695.0	1058922.0
NC_045512.2	25438	44369.0	15444.979490184589	32825.004575966464	0.0	968.0	3647.0	16731.0	1065230.0
NC_045512.2	25439	44369.0	15509.69539543375	33036.242292723415	0.0	974.0	3663.0	16740.0	1072530.0
NC_045512.2	25440	44369.0	15468.747346120039	33082.088335447785	0.0	968.0	3626.0	16535.0	1076338.0
NC_045512.2	25441	44369.0	15468.115576190583	33148.89911160181	0.0	961.0	3592.0	16492.0	1078530.0
NC_045512.2	25442	44369.0	15521.783272104398	33353.80218678495	0.0	967.0	3613.0	16415.0	1092044.0
NC_045512.2	25443	44369.0	15565.722576573733	33420.048206355605	0.0	976.0	3644.0	16456.0	1092994.0
NC_045512.2	25444	44369.0	15620.382699632626	33516.392983759586	0.0	980.0	3669.0	16539.0	1097641.0
NC_045512.2	25445	44369.0	15639.36658477766	33551.48238949111	0.0	986.0	3684.0	16549.0	1098476.0
NC_045512.2	25446	44369.0	15864.061191372355	34077.853934041086	0.0	1004.0	3723.0	16790.0	1135224.0
NC_045512.2	25447	44369.0	15860.321170186391	34122.84224615711	0.0	997.0	3724.0	16709.0	1136942.0
NC_045512.2	25448	44369.0	15877.084270549258	34157.62034234345	0.0	998.0	3736.0	16726.0	1138320.0
NC_045512.2	25449	44369.0	15917.70849016205	34243.619911101334	0.0	1002.0	3749.0	16763.0	1142044.0
NC_045512.2	25450	44369.0	15971.703419053843	34349.31962159598	0.0	1016.0	3805.0	16721.0	1153077.0
NC_045512.2	25451	44369.0	15960.072190042598	34398.825999922694	0.0	1018.0	3807.0	16694.0	1155244.0
NC_045512.2	25452	44369.0	15985.610245892402	34452.060025569976	0.0	1015.0	3777.0	16705.0	1156593.0
NC_045512.2	25453	44369.0	16031.985012057969	34580.929453620614	0.0	1018.0	3776.0	16739.0	1163124.0
NC_045512.2	25454	44369.0	16069.11634249138	34652.22748042415	0.0	1021.0	3798.0	16779.0	1164875.0
NC_045512.2	25455	44369.0	16056.869976785594	34711.35255870502	0.0	1017.0	3790.0	16694.0	1171916.0
NC_045512.2	25456	44369.0	16096.021095810138	34729.611499398714	0.0	1025.0	3857.0	16724.0	1172790.0
NC_045512.2	25457	44369.0	16132.422412044445	34794.68875150655	0.0	1029.0	3890.0	16744.0	1175598.0
NC_045512.2	25458	44369.0	16156.664022177647	34875.895828774155	0.0	1029.0	3892.0	16720.0	1179042.0
NC_045512.2	25459	44369.0	16158.597354008429	34908.84844031598	0.0	1027.0	3857.0	16752.0	1180504.0
NC_045512.2	25460	44369.0	16158.321147648132	34943.00761522843	0.0	1026.0	3853.0	16721.0	1182611.0
NC_045512.2	25461	44369.0	16199.2633820911	35027.07592297172	0.0	1026.0	3865.0	16754.0	1187356.0
NC_045512.2	25462	44369.0	16227.849782505804	35075.90484487988	0.0	1030.0	3881.0	16772.0	1190002.0
NC_045512.2	25463	44369.0	16223.634654826568	35094.2015349883	0.0	1028.0	3858.0	16785.0	1190230.0
NC_045512.2	25464	44369.0	16268.629696409655	35133.113684759184	0.0	1035.0	3911.0	16840.0	1190753.0
NC_045512.2	25465	44369.0	16275.183033198855	35211.13228542291	0.0	1031.0	3870.0	16852.0	1196362.0
NC_045512.2	25466	44369.0	16314.64256575537	35251.85969006097	0.0	1036.0	3896.0	16921.0	1197498.0
NC_045512.2	25467	44369.0	16345.639162478306	35320.391637164146	0.0	1039.0	3895.0	16952.0	1200079.0
NC_045512.2	25468	44369.0	16711.862494083707	35600.17602659312	0.0	1062.0	4050.0	17987.0	1201982.0
NC_045512.2	25469	44369.0	16763.38037819198	35663.99577253294	0.0	1067.0	4066.0	18089.0	1204383.0
NC_045512.2	25470	44369.0	16794.161959926976	35687.418515011705	0.0	1073.0	4094.0	18140.0	1204701.0
NC_045512.2	25471	44369.0	16792.241745362753	35716.09828710006	0.0	1068.0	4073.0	18144.0	1205042.0
NC_045512.2	25472	44369.0	16837.188577610494	35764.10516109338	0.0	1072.0	4096.0	18215.0	1205522.0
NC_045512.2	25473	44369.0	16830.66019067367	35781.60697732022	0.0	1066.0	4058.0	18223.0	1206524.0
NC_045512.2	25474	44369.0	16861.245486713695	35806.13235612095	0.0	1067.0	4071.0	18291.0	1206527.0
NC_045512.2	25475	44369.0	16961.705289729314	35854.240752139456	0.0	1100.0	4196.0	18449.0	1206527.0
NC_045512.2	25476	44369.0	16971.46025378079	35865.833048299195	0.0	1101.0	4191.0	18475.0	1206527.0
NC_045512.2	25477	44369.0	16972.722531497217	35868.08984991831	0.0	1101.0	4191.0	18480.0	1206527.0
NC_045512.2	25478	44369.0	17023.130789515202	35908.9888802405	0.0	1103.0	4208.0	18576.0	1206528.0
NC_045512.2	25479	44369.0	17026.68743942843	35909.308034467555	0.0	1100.0	4190.0	18622.0	1205890.0
NC_045512.2	25480	44369.0	17009.156099979715	35848.9572626902	0.0	1102.0	4211.0	18590.0	1200836.0
NC_045512.2	25481	44369.0	17016.933286754265	35827.54158155434	0.0	1103.0	4249.0	18579.0	1200052.0
NC_045512.2	25482	44369.0	17013.088440127114	35815.943696089926	0.0	1103.0	4242.0	18614.0	1198675.0
NC_045512.2	25483	44369.0	17054.62789334896	35828.260359156666	0.0	1110.0	4309.0	18718.0	1198180.0
NC_045512.2	25484	44369.0	17063.90885528184	35819.28597342426	0.0	1111.0	4318.0	18746.0	1197798.0
NC_045512.2	25485	44369.0	17068.914692690843	35783.50341095328	0.0	1114.0	4348.0	18762.0	1194867.0
NC_045512.2	25486	44369.0	17053.955892627735	35755.13251301581	0.0	1115.0	4352.0	18731.0	1194139.0
NC_045512.2	25487	44369.0	17077.72334287453	35755.54342992223	0.0	1116.0	4386.0	18778.0	1193781.0
NC_045512.2	25488	44369.0	17082.64326444139	35740.99233398503	0.0	1115.0	4393.0	18798.0	1192158.0
NC_045512.2	25489	44369.0	17072.510784556784	35697.95153489054	0.0	1115.0	4406.0	18781.0	1190779.0
NC_045512.2	25490	44369.0	17030.660438594514	35632.13478908003	0.0	1113.0	4387.0	18722.0	1189362.0
NC_045512.2	25491	44369.0	16855.532579052942	35397.97705914569	0.0	1103.0	4308.0	18416.0	1183255.0
NC_045512.2	25492	44369.0	16762.891681128716	35309.182324853835	0.0	1096.0	4223.0	18242.0	1182581.0
NC_045512.2	25493	44369.0	16699.485722013116	35158.83296583906	0.0	1094.0	4217.0	18196.0	1172604.0
NC_045512.2	25494	44369.0	16636.092474475423	35099.47974131035	0.0	1086.0	4147.0	18107.0	1171809.0
NC_045512.2	25495	44369.0	16598.213279542022	35007.712521091715	0.0	1084.0	4147.0	18059.0	1167840.0
NC_045512.2	25496	44369.0	16571.59633978679	34931.15781008338	0.0	1084.0	4158.0	18033.0	1163870.0
NC_045512.2	25497	44369.0	16547.706010953592	34848.381628686155	0.0	1084.0	4161.0	18015.0	1161906.0
NC_045512.2	25498	44369.0	16456.002298902386	34633.700998445885	0.0	1077.0	4128.0	17927.0	1150586.0
NC_045512.2	25499	44369.0	16461.570308097995	34575.30805615848	0.0	1076.0	4137.0	17990.0	1145844.0
NC_045512.2	25500	44369.0	16439.715815096126	34504.869322180624	0.0	1082.0	4211.0	17945.0	1144487.0
NC_045512.2	25501	44369.0	16461.657936847798	34465.54477403333	0.0	1078.0	4192.0	18015.0	1141069.0
NC_045512.2	25502	44369.0	16358.039599720525	34292.27653851521	0.0	1071.0	4159.0	17886.0	1134861.0
NC_045512.2	25503	44369.0	16328.438662128963	34224.62027993511	0.0	1069.0	4143.0	17877.0	1132393.0
NC_045512.2	25504	44369.0	16170.990443778313	34020.15014914863	0.0	1063.0	4077.0	17536.0	1126622.0
NC_045512.2	25505	44369.0	16037.09547206383	33725.50073693208	0.0	1055.0	4052.0	17452.0	1116483.0
NC_045512.2	25506	44369.0	15771.56282539611	33036.55470556873	0.0	1046.0	4039.0	17227.0	1074293.0
NC_045512.2	25507	44369.0	15829.190876512881	32978.47774330142	0.0	1044.0	4083.0	17470.0	1055679.0
NC_045512.2	25508	44369.0	15796.300299758841	32906.144377539225	0.0	1042.0	4061.0	17455.0	1050980.0
NC_045512.2	25509	44369.0	15710.007527778404	32789.55279129259	0.0	1031.0	3940.0	17458.0	1048325.0
NC_045512.2	25510	44369.0	15662.82517072731	32667.65010748618	0.0	1028.0	3937.0	17411.0	1041680.0
NC_045512.2	25511	44369.0	15543.166287272645	32389.834329811954	0.0	1019.0	3920.0	17275.0	1021404.0
NC_045512.2	25512	44369.0	15520.45029187045	32336.157179166683	0.0	1018.0	3932.0	17236.0	1018664.0
NC_045512.2	25513	44369.0	15416.080686966125	32121.05690691515	0.0	1010.0	3905.0	17151.0	1012795.0
NC_045512.2	25514	44369.0	15394.185737789898	32049.899380852392	0.0	1010.0	3909.0	17142.0	1007059.0
NC_045512.2	25515	44369.0	15212.017534765264	31681.09543674124	0.0	992.0	3817.0	17022.0	977701.0
NC_045512.2	25516	44369.0	15176.155243525885	31609.82389346873	0.0	986.0	3777.0	17012.0	973576.0
NC_045512.2	25517	44369.0	14892.190515900742	30981.316932304733	0.0	978.0	3748.0	16776.0	962542.0
NC_045512.2	25518	44369.0	13938.184182650048	28999.266952174024	0.0	939.0	3654.0	15844.0	883770.0
NC_045512.2	25519	44369.0	13573.22369221754	28201.31233012397	0.0	924.0	3618.0	15494.0	863786.0
NC_045512.2	25520	44369.0	12737.734138700444	26554.59955516479	0.0	890.0	3533.0	14640.0	827956.0
NC_045512.2	25521	44369.0	12334.96461493385	25674.819131258497	0.0	849.0	3447.0	14193.0	806133.0
NC_045512.2	25522	44369.0	12121.1322094255	25245.82748749869	0.0	836.0	3407.0	13953.0	796886.0
NC_045512.2	25523	44369.0	11998.975974216231	25031.365531084335	0.0	817.0	3299.0	13852.0	785041.0
NC_045512.2	25524	44369.0	11924.587279406793	24847.596033244678	0.0	810.0	3271.0	13776.0	770469.0
NC_045512.2	25525	44369.0	11877.987964569857	24663.73815943003	0.0	810.0	3317.0	13728.0	763253.0
NC_045512.2	25526	44369.0	11741.834095877752	24271.93645944417	0.0	802.0	3331.0	13586.0	750353.0
NC_045512.2	25527	44369.0	11625.667290225158	23915.70026182571	0.0	799.0	3311.0	13467.0	727131.0
NC_045512.2	25528	44369.0	11358.803376231152	23180.535381950656	0.0	785.0	3270.0	13215.0	682853.0
NC_045512.2	25529	44369.0	11018.532579052942	22440.0547768827	0.0	763.0	3212.0	12885.0	651303.0
NC_045512.2	25530	44369.0	10067.786202078027	20250.180919614882	0.0	636.0	2903.0	11983.0	604587.0
NC_045512.2	25531	44369.0	10029.142261488878	20179.735494375847	0.0	635.0	2912.0	11938.0	603790.0
NC_045512.2	25532	44369.0	10002.039644797043	20121.097114211872	0.0	631.0	2931.0	11881.0	603719.0
NC_045512.2	25533	44369.0	9993.529153237621	20108.938653362773	0.0	629.0	2930.0	11861.0	603709.0
NC_045512.2	25534	44369.0	9885.228042101468	19988.429777010373	0.0	621.0	2758.0	11777.0	603707.0
NC_045512.2	25535	44369.0	9862.009984448601	19958.572891330674	0.0	620.0	2721.0	11757.0	603701.0
NC_045512.2	25536	44369.0	9866.37607338457	19951.828920128795	0.0	621.0	2752.0	11754.0	603695.0
NC_045512.2	25537	44369.0	9869.559602425117	19934.47468620015	0.0	623.0	2783.0	11752.0	603672.0
NC_045512.2	25538	44369.0	9858.431224503594	19910.65913122899	0.0	622.0	2781.0	11727.0	603669.0
NC_045512.2	25539	44369.0	9835.754287903717	19880.203916377333	0.0	621.0	2752.0	11702.0	603666.0
NC_045512.2	25540	44369.0	9801.853861930627	19833.725201211175	0.0	618.0	2706.0	11669.0	603666.0
NC_045512.2	25541	44369.0	9798.230363542112	19824.720060761734	0.0	619.0	2704.0	11664.0	603666.0
NC_045512.2	25542	44369.0	9797.280218170345	19820.117346081657	0.0	619.0	2695.0	11667.0	603664.0
NC_045512.2	25543	44369.0	9792.31274087764	19796.509918466854	0.0	619.0	2702.0	11660.0	603651.0
NC_045512.2	25544	44369.0	9765.758074331177	19776.342064155735	0.0	613.0	2639.0	11651.0	603624.0
NC_045512.2	25545	44369.0	9779.476616556605	19754.556358095128	0.0	614.0	2659.0	11647.0	603616.0
NC_045512.2	25546	44369.0	9734.893641957222	19702.103522296275	0.0	609.0	2589.0	11607.0	603607.0
NC_045512.2	25547	44369.0	9724.539408145327	19673.146972330775	0.0	609.0	2590.0	11595.0	603592.0
NC_045512.2	25548	44369.0	9719.837386463521	19666.080016988075	0.0	608.0	2584.0	11591.0	603588.0
NC_045512.2	25549	44369.0	9699.462980910095	19640.358500902756	0.0	604.0	2557.0	11561.0	603581.0
NC_045512.2	25550	44369.0	9701.963961324349	19606.503253255058	0.0	610.0	2618.0	11544.0	603561.0
NC_045512.2	25551	44369.0	9659.245374022403	19513.58714378693	0.0	609.0	2604.0	11479.0	603555.0
NC_045512.2	25552	44369.0	9663.206743447001	19497.451859095803	0.0	609.0	2625.0	11473.0	603547.0
NC_045512.2	25553	44369.0	9654.35037976966	19483.6517766326	0.0	609.0	2613.0	11461.0	603545.0
NC_045512.2	25554	44369.0	9653.811332236472	19470.379314448983	0.0	609.0	2625.0	11448.0	603541.0
NC_045512.2	25555	44369.0	9629.441208952196	19419.371230103407	0.0	609.0	2616.0	11417.0	603526.0
NC_045512.2	25556	44369.0	9620.855867835651	19395.95113014212	0.0	608.0	2615.0	11413.0	603516.0
NC_045512.2	25557	44369.0	9615.876557957132	19387.528436090943	0.0	609.0	2615.0	11407.0	603515.0
NC_045512.2	25558	44369.0	9621.265793684779	19366.77258686765	0.0	612.0	2664.0	11396.0	603499.0
NC_045512.2	25559	44369.0	9592.880952917578	19346.760156624456	0.0	608.0	2590.0	11393.0	603482.0
NC_045512.2	25560	44369.0	9692.587933016295	19210.50780807059	0.0	631.0	3129.0	11389.0	603471.0
NC_045512.2	25561	44369.0	9669.397056503414	19168.537496689514	0.0	630.0	3113.0	11347.0	603439.0
NC_045512.2	25562	44369.0	9670.123419504609	19154.147286815685	0.0	630.0	3137.0	11344.0	603433.0
NC_045512.2	25563	44369.0	9627.667380378192	19095.22390844901	0.0	628.0	3085.0	11291.0	603421.0
NC_045512.2	25564	44369.0	9625.176339336023	19084.616928658976	0.0	628.0	3092.0	11283.0	603412.0
NC_045512.2	25565	44369.0	9603.961775113255	19053.383878273104	0.0	627.0	3067.0	11258.0	603401.0
NC_045512.2	25566	44369.0	9589.06092091325	19037.647936005018	0.0	626.0	3044.0	11232.0	603392.0
NC_045512.2	25567	44369.0	9605.029434965854	19029.889412022294	0.0	628.0	3110.0	11232.0	603386.0
NC_045512.2	25568	44369.0	9577.626045211748	18968.08903126754	0.0	628.0	3115.0	11192.0	603382.0
NC_045512.2	25569	44369.0	9620.286213347157	18947.920445200005	0.0	632.0	3226.0	11237.0	603374.0
NC_045512.2	25570	44369.0	9619.858414658884	18935.308011838973	0.0	632.0	3250.0	11231.0	603370.0
NC_045512.2	25571	44369.0	9616.504992224302	18923.891901687435	0.0	632.0	3252.0	11230.0	603364.0
NC_045512.2	25572	44369.0	9614.418084698777	18917.51272679375	0.0	632.0	3253.0	11230.0	603359.0
NC_045512.2	25573	44369.0	9606.746151592328	18910.11529603002	0.0	632.0	3236.0	11215.0	603359.0
NC_045512.2	25574	44369.0	9596.241136829769	18893.062160033398	0.0	631.0	3235.0	11207.0	603352.0
NC_045512.2	25575	44369.0	9588.538619306273	18884.554928120884	0.0	631.0	3232.0	11201.0	603347.0
NC_045512.2	25576	44369.0	9574.7918366427	18844.103025757704	0.0	631.0	3231.0	11188.0	603346.0
NC_045512.2	25577	44369.0	9566.252924339065	18824.561987041285	0.0	631.0	3230.0	11179.0	603346.0
NC_045512.2	25578	44369.0	9547.774031418332	18797.714148089985	0.0	631.0	3210.0	11153.0	603343.0
NC_045512.2	25579	44369.0	9550.760373233565	18785.386118148384	0.0	631.0	3244.0	11150.0	603342.0
NC_045512.2	25580	44369.0	9546.140751425544	18779.70195134153	0.0	631.0	3241.0	11139.0	603341.0
NC_045512.2	25581	44369.0	9541.020757736258	18775.48643552529	0.0	631.0	3237.0	11139.0	603340.0
NC_045512.2	25582	44369.0	9540.355405801347	18770.401327297124	0.0	631.0	3240.0	11138.0	603338.0
NC_045512.2	25583	44369.0	9521.828461313078	18740.715378142406	0.0	630.0	3230.0	11109.0	603332.0
NC_045512.2	25584	44369.0	9475.848069598143	18714.670964434346	0.0	626.0	3117.0	11065.0	603330.0
NC_045512.2	25585	44369.0	9450.862764542811	18689.116587104323	0.0	622.0	3079.0	11036.0	603330.0
NC_045512.2	25586	44369.0	9454.350943226127	18683.405795105726	0.0	622.0	3093.0	11034.0	603328.0
NC_045512.2	25587	44369.0	9449.62426468931	18678.06197030684	0.0	622.0	3088.0	11020.0	603322.0
NC_045512.2	25588	44369.0	9449.935788500981	18671.09404548506	0.0	622.0	3099.0	11024.0	603319.0
NC_045512.2	25589	44369.0	9441.59302666276	18662.5652758366	0.0	622.0	3087.0	11005.0	603318.0
NC_045512.2	25590	44369.0	9429.461448308504	18649.10086399564	0.0	621.0	3078.0	10980.0	603319.0
NC_045512.2	25591	44369.0	9414.767157249431	18602.528372449993	0.0	622.0	3116.0	10940.0	603315.0
NC_045512.2	25592	44369.0	9412.590389686493	18593.713173101103	0.0	623.0	3127.0	10924.0	603316.0
NC_045512.2	25593	44369.0	9373.87917239514	18520.72143554216	0.0	625.0	3132.0	10845.0	603316.0
NC_045512.2	25594	44369.0	9369.757262953864	18509.95523057365	0.0	625.0	3133.0	10831.0	603315.0
NC_045512.2	25595	44369.0	9334.659221528545	18458.183083110107	0.0	622.0	3114.0	10785.0	603315.0
NC_045512.2	25596	44369.0	9326.762987671573	18455.360036025104	0.0	621.0	3094.0	10770.0	603314.0
NC_045512.2	25597	44369.0	9327.241610133202	18447.121212298414	0.0	622.0	3106.0	10766.0	603312.0
NC_045512.2	25598	44369.0	9326.501836868083	18442.377279644803	0.0	622.0	3110.0	10766.0	603305.0
NC_045512.2	25599	44369.0	9358.990646622642	18422.816206707957	0.0	629.0	3261.0	10789.0	603299.0
NC_045512.2	25600	44369.0	9361.7735581149	18415.128615376067	0.0	629.0	3271.0	10792.0	603310.0
NC_045512.2	25601	44369.0	11856.500935337735	20253.809364828954	0.0	1548.0	4197.0	14272.0	643618.0
NC_045512.2	25602	44369.0	12077.606279158872	20490.29823784285	0.0	1579.0	4258.0	14423.0	644864.0
NC_045512.2	25603	44369.0	12146.5008451847	20569.703522493845	0.0	1602.0	4270.0	14445.0	645026.0
NC_045512.2	25604	44369.0	12179.242038360117	20603.363616708284	0.0	1607.0	4280.0	14475.0	645341.0
NC_045512.2	25605	44369.0	12254.008136311388	20691.68927287043	0.0	1614.0	4293.0	14489.0	645734.0
NC_045512.2	25606	44369.0	12292.722148346818	20732.72613906938	0.0	1619.0	4304.0	14490.0	646433.0
NC_045512.2	25607	44369.0	12290.90594784647	20717.331588335874	0.0	1621.0	4328.0	14448.0	646503.0
NC_045512.2	25608	44369.0	12388.224751515698	20709.347358701765	0.0	1644.0	4544.0	14544.0	646880.0
NC_045512.2	25609	44369.0	12285.62234893732	20638.23462225191	0.0	1631.0	4431.0	14319.0	646961.0
NC_045512.2	25610	44369.0	12968.594131037436	20594.69211620938	0.0	1731.0	5891.0	15822.0	647121.0
NC_045512.2	25611	44369.0	12948.550271586017	20578.75307142245	0.0	1731.0	5871.0	15757.0	647183.0
NC_045512.2	25612	44369.0	12969.204399468097	20577.779854577315	0.0	1734.0	5910.0	15790.0	647219.0
NC_045512.2	25613	44369.0	12960.637111496766	20571.379805124576	0.0	1732.0	5897.0	15774.0	647239.0
NC_045512.2	25614	44369.0	12937.495255696545	20552.349736290922	0.0	1731.0	5873.0	15721.0	647206.0
NC_045512.2	25615	44369.0	12919.088417588857	20526.340693831877	0.0	1729.0	5863.0	15642.0	647369.0
NC_045512.2	25616	44369.0	12948.55193941716	20525.92626220855	0.0	1733.0	5907.0	15765.0	647392.0
NC_045512.2	25617	44369.0	12889.490094435303	20471.121267273404	0.0	1726.0	5859.0	15624.0	647492.0
NC_045512.2	25618	44369.0	12892.705853185782	20469.54269124796	0.0	1722.0	5865.0	15629.0	647494.0
NC_045512.2	25619	44369.0	12085.946449097342	20134.02616824156	0.0	1619.0	4944.0	13431.0	647581.0
NC_045512.2	25620	44369.0	12147.365029637811	20132.63074657638	0.0	1624.0	5048.0	13584.0	647615.0
NC_045512.2	25621	44369.0	12132.664946246254	20129.079503585668	0.0	1623.0	5031.0	13515.0	647577.0
NC_045512.2	25622	44369.0	12133.631905159007	20127.933436078118	0.0	1621.0	5032.0	13522.0	647629.0
NC_045512.2	25623	44369.0	11941.58455227749	20140.084752497685	0.0	1406.0	4859.0	13173.0	647186.0
NC_045512.2	25624	44369.0	11934.273659537064	20141.337287665698	0.0	1404.0	4849.0	13154.0	647230.0
NC_045512.2	25625	44369.0	11939.85814419978	20145.433893684483	0.0	1404.0	4856.0	13158.0	647296.0
NC_045512.2	25626	44369.0	11867.575852509635	20133.2943466601	0.0	1388.0	4766.0	12962.0	647305.0
NC_045512.2	25627	44369.0	11863.65309112218	20134.46535128205	0.0	1387.0	4763.0	12945.0	647340.0
NC_045512.2	25628	44369.0	11860.78667538146	20135.18082307881	0.0	1386.0	4762.0	12936.0	647344.0
NC_045512.2	25629	44369.0	11881.054091820866	20133.889253310525	0.0	1389.0	4787.0	12947.0	647380.0
NC_045512.2	25630	44369.0	11853.89591832135	20129.635092444	0.0	1382.0	4755.0	12852.0	647395.0
NC_045512.2	25631	44369.0	11853.69104554982	20129.136701087522	0.0	1381.0	4757.0	12850.0	647390.0
NC_045512.2	25632	44369.0	11847.221393315152	20128.947869512067	0.0	1378.0	4750.0	12820.0	647398.0
NC_045512.2	25633	44369.0	11853.048727715297	20131.877068557755	0.0	1380.0	4757.0	12821.0	647438.0
NC_045512.2	25634	44369.0	11843.509116725641	20129.147495861023	0.0	1376.0	4749.0	12775.0	647355.0
NC_045512.2	25635	44369.0	11835.74561067412	20126.01640613007	0.0	1375.0	4741.0	12752.0	647313.0
NC_045512.2	25636	44369.0	11833.908427054927	20124.44683039787	0.0	1373.0	4741.0	12744.0	647271.0
NC_045512.2	25637	44369.0	11833.649665306859	20123.558514503766	0.0	1373.0	4743.0	12741.0	647201.0
NC_045512.2	25638	44369.0	11777.006017715072	20114.557729012497	0.0	1359.0	4674.0	12594.0	647061.0
NC_045512.2	25639	44369.0	11777.317564065	20111.90791652019	0.0	1358.0	4676.0	12589.0	646924.0
NC_045512.2	25640	44369.0	11780.069057224639	20110.574407979915	0.0	1358.0	4681.0	12597.0	646895.0
NC_045512.2	25641	44369.0	11802.607586377877	20104.49643005651	0.0	1358.0	4713.0	12662.0	646654.0
NC_045512.2	25642	44369.0	11795.136040929478	20099.54937561863	0.0	1357.0	4704.0	12644.0	646413.0
NC_045512.2	25643	44369.0	11802.655728098447	20096.833236953036	0.0	1357.0	4710.0	12667.0	646376.0
NC_045512.2	25644	44369.0	11791.11735671302	20091.72662858127	0.0	1355.0	4696.0	12636.0	646185.0
NC_045512.2	25645	44369.0	11831.1722599112	20079.391480831735	0.0	1440.0	4731.0	12663.0	645601.0
NC_045512.2	25646	44369.0	11834.9682435935	20076.517222537233	0.0	1447.0	4733.0	12673.0	645510.0
NC_045512.2	25647	44369.0	11791.999504158308	20069.592330569947	0.0	1433.0	4669.0	12534.0	645176.0
NC_045512.2	25648	44369.0	11780.242398972256	20062.107895165434	0.0	1430.0	4658.0	12522.0	644648.0
NC_045512.2	25649	44369.0	11811.572381617796	20054.60577513354	0.0	1431.0	4697.0	12610.0	644523.0
NC_045512.2	25650	44369.0	11654.563231084767	20032.885586616143	0.0	1385.0	4515.0	12166.0	643731.0
NC_045512.2	25651	44369.0	11666.930942775361	20026.22586265392	0.0	1382.0	4527.0	12215.0	643477.0
NC_045512.2	25652	44369.0	11594.561044873673	20018.514023830485	0.0	1357.0	4421.0	12039.0	642571.0
NC_045512.2	25653	44369.0	11590.280330861639	20007.19131236212	0.0	1355.0	4417.0	12034.0	642229.0
NC_045512.2	25654	44369.0	11576.784399017331	19993.76398447624	0.0	1348.0	4405.0	12013.0	641534.0
NC_045512.2	25655	44369.0	11549.924271450787	19971.983374526408	0.0	1336.0	4374.0	11969.0	640944.0
NC_045512.2	25656	44369.0	11520.300389911876	19947.972498140432	0.0	1314.0	4344.0	11906.0	640341.0
NC_045512.2	25657	44369.0	11522.27149586423	19922.551934009964	0.0	1312.0	4354.0	11945.0	638258.0
NC_045512.2	25658	44369.0	11317.39610989655	19932.44617188267	0.0	1183.0	4035.0	11510.0	637332.0
NC_045512.2	25659	44369.0	11320.58455227749	19919.318385094728	0.0	1184.0	4048.0	11523.0	637065.0
NC_045512.2	25660	44369.0	11160.610583966283	19918.03762338615	0.0	1082.0	3861.0	11057.0	636116.0
NC_045512.2	25661	44369.0	11117.655795713223	19850.572196930694	0.0	1067.0	3836.0	11008.0	629738.0
NC_045512.2	25662	44369.0	11043.712186436476	19718.54245685759	0.0	1035.0	3804.0	10908.0	617603.0
NC_045512.2	25663	44369.0	11001.653654578648	19569.3754528706	0.0	1017.0	3802.0	10916.0	614863.0
NC_045512.2	25664	44369.0	10959.856453830376	19466.901017348115	0.0	1014.0	3798.0	10887.0	605336.0
NC_045512.2	25665	44369.0	10896.033424237643	19362.338047035053	0.0	976.0	3761.0	10812.0	601156.0
NC_045512.2	25666	44369.0	10812.045617435597	19251.993841005708	0.0	902.0	3708.0	10710.0	594131.0
NC_045512.2	25667	44369.0	10637.237756090964	19056.246374674243	0.0	786.0	3582.0	10491.0	591093.0
NC_045512.2	25668	44369.0	10624.907209988956	18944.15359197003	0.0	797.0	3624.0	10555.0	586582.0
NC_045512.2	25669	44369.0	10229.718857761049	18705.05019220866	0.0	724.0	2971.0	10173.0	582261.0
NC_045512.2	25670	44369.0	10240.077351303838	18578.244243265464	0.0	747.0	3093.0	10261.0	579974.0
NC_045512.2	25671	44369.0	10179.734183776962	18433.93152871785	0.0	738.0	3065.0	10231.0	577501.0
NC_045512.2	25672	44369.0	9996.692690842705	18020.917697260436	0.0	727.0	3031.0	10082.0	557000.0
NC_045512.2	25673	44369.0	3814.122405282968	6015.138600123962	0.0	78.0	1284.0	4562.0	98332.0
NC_045512.2	25674	44369.0	3815.380017579842	6005.861532596892	0.0	69.0	1285.0	4595.0	98496.0
NC_045512.2	25675	44369.0	3823.5121819288242	6014.718227085672	0.0	69.0	1288.0	4612.0	98668.0
NC_045512.2	25676	44369.0	3815.912912168406	6018.5569893631	0.0	69.0	1283.0	4584.0	98931.0
NC_045512.2	25677	44369.0	3814.2095381910794	6019.878041466162	0.0	69.0	1282.0	4574.0	98953.0
NC_045512.2	25678	44369.0	3816.191417431089	6021.48607337914	0.0	69.0	1282.0	4580.0	99076.0
